experiment_name,timestamp,experiment_folder,fl_Federated Learning Parameters,fl_num-server-rounds,fl_fraction-train,fl_local-epochs,fl_lr,fl_batch-size,fl_num-clients,fl_random-seed,fl_Strategy & Optimization Parameters,fl_strategy,fl_proximal_mu,fl_warmup_rounds,fl_weight_decay,fl_early_stopping,fl_early_stop_patience,model_Model Architecture Parameters,model_seq_len,model_pred_len,model_patch_size,model_stride,model_d_model,model_hidden_size,model_kernel_size,model_llm_layers,model_lora_r,model_lora_alpha,model_lora_dropout,model_dropout,model_model,best_round,best_val_loss,best_val_mae,best_val_rmse,client_mae_std,worst_client_mae,best_client_mae,fairness_ratio,final_round,final_val_loss,final_val_mae,final_val_rmse,final_train_loss,avg_val_loss,avg_val_mae,avg_val_rmse,avg_train_loss,total_training_time_sec,total_training_time_min,avg_round_duration_sec,avg_client_train_duration_sec,max_client_train_duration_sec,avg_client_drift,max_client_drift,total_comm_mb,rounds_to_target,comm_to_target,total_round_duration_sec,start_timestamp,end_timestamp
20260308_201612,20260308_201612,experiments_20260308_201612,,15,1.0,1,0.001,32,5,2021.0,,fedavg,0.01,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,gpt4ts_nonlinear,5.0,0.508267845318936,0.5439535260200501,0.711800467967987,0.03532257810715074,0.5936253666877747,0.4889590740203857,1.2140594136167422,10.0,0.5315492090653657,0.5538227081298828,0.727424144744873,0.4446838457231727,0.5186223516262116,0.5496182978153229,0.7188911139965057,0.47235482828548403,8005.96390414238,133.43273173570634,800.5956316709519,119.67086899280551,144.98847770690918,52.5633867661507,60.35526945588005,26459.024047851562,,,8005.956316709518,2026-03-08 20:16:25,2026-03-08 22:29:52
20260308_180502,20260308_180502,experiments_20260308_180502,,15,1.0,1,0.001,32,5,2021.0,,fedprox,0.01,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,llama_nonlinear,5.0,0.5185005303607142,0.5515733361244202,0.7190640091896057,0.03402879707093246,0.5962733626365662,0.4966409504413605,1.2006125594489605,10.0,0.5224751956108511,0.5500599265098571,0.7217423677444458,0.5128790584077335,0.5489851644339016,0.5691783952713013,0.7392700469493866,0.5312742401483995,8513.393572330475,141.88989287217458,851.3386114597321,133.57245069026948,262.9846725463867,2.6475888051536076,5.006989390740323,24247.10998535156,,,8513.38611459732,2026-03-08 18:05:13,2026-03-08 20:27:07
20260308_144052,20260308_144052,experiments_20260308_144052,,15,1.0,1,0.001,32,5,2021.0,,fedprox,0.01,1,0.01,true,5,,336,1,16,16,768,16,3,4,8,16,0.0,0.15,bart_nonlinear,6.0,0.0814081806665966,0.2088062316179275,0.2826108068227768,0.040890950964798584,0.2625353336334228,0.1562373042106628,1.6803626698488916,11.0,0.0822517911510931,0.2084191173315048,0.28395956158638,0.0869102318955672,0.1263724529701437,0.24929138611663462,0.32720399011265144,0.10144115533831162,22782.971555233,379.7161925872167,2071.175291408192,353.9063090627844,846.8366279602051,1.717636421815378,18.325458195399428,85552.94353485107,2.0,15555.080642700195,22782.928205490112,2026-03-08 14:41:06,2026-03-08 21:00:50
20260308_144049,20260308_144049,experiments_20260308_144049,,15,1.0,1,0.001,32,5,2021.0,,fedavg,0.01,1,0.01,true,5,,336,1,16,16,768,16,3,4,8,16,0.0,0.15,gpt4ts_nonlinear,14.0,0.0803758236066768,0.2067420214414596,0.280627378821373,0.040813785765011885,0.2601889371871948,0.1539490818977356,1.6900973619318602,15.0,0.0805254340570132,0.2072489976882934,0.2808575451374054,0.0816084097532297,0.08571696117442645,0.21459952652454373,0.2889354844888051,0.08499391686648577,20102.990109443665,335.0498351573944,1340.1953625361125,212.82924017588294,441.2295677661896,26.149150808193777,31.71838774573317,39002.069664001465,1.0,2600.1379776000977,20102.930438041687,2026-03-08 14:41:01,2026-03-08 20:16:05
20260308_144046,20260308_144046,experiments_20260308_144046,,15,1.0,1,0.001,32,5,2021.0,,fedprox,0.01,1,0.01,true,5,,336,1,16,16,768,16,3,4,8,16,0.0,0.15,llama_nonlinear,2.0,0.0835002016183655,0.2131785631179809,0.2865836441516876,0.037980251087459366,0.263593465089798,0.1647313684225082,1.600141294363106,7.0,0.1107651988148113,0.2498635441064834,0.3311048567295074,0.1023119937207922,0.09363036539237676,0.22887273345674788,0.3034104457923344,0.11434409053441012,12235.61600446701,203.9269334077835,1747.9447832107544,288.1779631887163,357.70469975471497,1.371680525639851,2.320500592120232,16652.625999450684,1.0,2378.9465713500977,12235.61348247528,2026-03-08 14:40:58,2026-03-08 18:04:55
20260220_083742,20260220_083742,experiments_20260220_083742,,15,1.0,1,0.001,32,5,2021.0,,fedavg,0.01,1,0.01,true,5,,336,432,16,16,768,16,3,4,8,16,0.0,0.15,bart_nonlinear,3.0,0.8446259467845014,0.7002525806427002,0.9174378037452696,0.048274663981154875,0.7682226300239563,0.6444464325904846,1.19206592072506,8.0,0.8688946631156889,0.7112763524055481,0.9302124381065368,0.7168679845698283,0.8680448065051929,0.7131874874234199,0.9296147912740707,0.748996141165946,12678.199635505676,211.30332725842797,1584.7720035016537,197.63825786709785,268.85713148117065,100.81098587798041,125.98630835099284,64442.7978515625,,,12678.17602801323,2026-02-20 08:37:56,2026-02-20 12:09:16
20260220_035233,20260220_035233,experiments_20260220_035233,,15,1.0,1,0.001,32,5,2021.0,,fedavg,0.01,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,bart_nonlinear,5.0,0.5091263153712933,0.5427361965179444,0.7122498512268066,0.037121474624396945,0.5967480540275574,0.4867693781852722,1.2259358964861293,10.0,0.5147988024400505,0.5448289275169372,0.7162412524223327,0.4639219864778825,0.5324803272808505,0.5564478480815886,0.727529740333557,0.486910217878825,17075.41834115982,284.590305685997,1707.5394433021545,150.8971172618866,199.2787058353424,46.803823173042154,54.37982606076712,78233.04748535156,,,17075.394433021545,2026-02-20 03:52:49,2026-02-20 08:37:33
20260220_034705,20260220_034705,experiments_20260220_034705,,15,1.0,1,0.0001,32,5,2021.0,,fedprox,0.01,1,0.01,true,5,,336,432,16,16,768,16,3,4,8,16,0.0,0.15,gpt4ts_nonlinear,11.0,0.8404047431735184,0.7001721501350403,0.9151710271835328,0.04809467775575742,0.766261100769043,0.6429778933525085,1.191737863293762,15.0,0.8404460722041336,0.7009017825126648,0.9151376485824584,0.7492732883619789,0.8436476879521465,0.7022167245546976,0.9168820985158287,0.7574748721280266,28400.246965408325,473.3374494234721,1893.3476744174957,198.00147740999856,277.3765335083008,1.3721667701758977,2.5381187821013294,43169.21081542969,,,28400.215116262436,2026-02-20 03:47:19,2026-02-20 11:40:43
20260219_225336,20260219_225336,experiments_20260219_225336,,15,1.0,1,0.001,32,5,2021.0,,fedavg,0.01,1,0.01,true,5,,336,1,16,16,768,16,3,4,8,16,0.0,0.15,llama_nonlinear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260219_205950,20260219_205950,experiments_20260219_205950,,15,1.0,1,0.0001,32,5,2021.0,,fedprox,0.01,1,0.01,true,5,,336,432,16,16,768,16,3,4,8,16,0.0,0.15,gpt4ts_nonlinear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260219_141620,20260219_141620,experiments_20260219_141620,,15,1.0,1,0.0001,32,5,2021.0,,fedprox,0.01,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,gpt4ts_nonlinear,11.0,0.5080462365655395,0.5426350355148315,0.7114773750305176,0.03600407941760087,0.594667911529541,0.4887244999408722,1.2167753235237568,15.0,0.5081856805720479,0.5432703614234924,0.7115693926811218,0.4806932497050343,0.5099047500537678,0.5437286965052286,0.7127544673283895,0.4868391744122301,24188.55961585045,403.1426602641741,1612.5678580284118,252.24675042470295,381.9664137363434,1.1242186760868935,2.22201128612043,39688.536071777344,,,24188.517870426178,2026-02-19 14:16:34,2026-02-19 20:59:43
20260219_131712,20260219_131712,experiments_20260219_131712,,15,1.0,1,0.0005,32,5,2021.0,,fedavg,0.01,1,0.01,true,5,,336,432,16,16,768,16,3,4,8,16,0.0,0.15,bert_nonlinear,2.0,0.8426697612536037,0.7035323262214661,0.916258668899536,0.049691507791246065,0.7743580937385559,0.6424763202667236,1.205271026046659,7.0,0.8948443565715323,0.722797179222107,0.94413560628891,0.5844192007070831,0.8711203246295066,0.7141157286507742,0.9314364331109183,0.6737867025424256,10436.75689983368,173.94594833056132,1490.9646533216749,133.3898660182953,205.67053079605105,63.32307073327138,73.5339334367342,34425.016479492195,,,10436.752573251724,2026-02-19 13:17:25,2026-02-19 16:11:23
20260219_121703,20260219_121703,experiments_20260219_121703,,15,1.0,1,0.001,32,5,2021.0,,fedavg,0.01,1,0.01,true,5,,336,432,16,16,768,16,3,4,8,16,0.0,0.15,llama_nonlinear,4.0,0.8478025233427979,0.7055861711502075,0.918989610671997,0.048599902393357604,0.7735514044761658,0.6453569531440735,1.1986411561966597,9.0,0.8597063150039235,0.7096561193466187,0.9253577828407288,0.7231063162470109,0.8555893645323742,0.709083436595069,0.9231188509199354,0.7496464768969173,11330.251494407654,188.83752490679424,1258.916391796536,118.40785948965284,248.2675175666809,111.11433382217831,137.27382016360298,23910.803833007812,,,11330.247526168823,2026-02-19 12:17:17,2026-02-19 15:26:17
20260219_110759,20260219_110759,experiments_20260219_110759,,15,1.0,1,0.0005,32,5,2021.0,,fedavg,0.01,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,bert_nonlinear,3.0,0.5110727528757538,0.5433643341064454,0.7136053800582886,0.037658193717320876,0.5987142324447632,0.4864887297153473,1.23068469190454,8.0,0.5670897281648211,0.5707104086875916,0.7513343334197998,0.3675346536712158,0.5310725123323438,0.5543095409870149,0.7272488102316856,0.4347611168066058,7728.382045984268,128.80636743307113,966.0461992621422,128.8425022780895,160.9547996520996,29.124662465720494,34.03307305744197,37486.51611328125,,,7728.369594097137,2026-02-19 11:08:14,2026-02-19 13:17:04
20260219_084208,20260219_084208,experiments_20260219_084208,,15,1.0,1,0.001,32,5,2021.0,,fedavg,0.01,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,llama_nonlinear,7.0,0.5124548824948711,0.5457421779632569,0.7147812843322754,0.03431814801662049,0.5931785702705383,0.4915420114994049,1.2067708484593214,12.0,0.5247802625306132,0.5516986727714539,0.7234781146049499,0.46491215756575,0.5171771438386322,0.5487103561560313,0.7181423604488373,0.48234516611891665,12874.374287843704,214.57290479739507,1072.8635790149372,147.93334879080453,259.1405739784241,43.00537009957506,49.353943427323465,29096.53198242187,,,12874.362948179245,2026-02-19 08:42:21,2026-02-19 12:16:56
20260218_051926,20260218_051926,experiments_20260218_051926,,15,1.0,2,0.001,32,5,2021.0,,statavg,0.01,1,0.01,true,5,,336,432,16,16,768,16,3,4,8,16,0.0,0.15,bart_nonlinear,2.0,1.0111017501008683,0.7889976143836975,1.0048140287399292,0.03467893418398296,0.8295407891273499,0.7263427972793579,1.1420789085188672,7.0,1.1167924294509173,0.8269133806228638,1.0558618664741517,0.7368359101787914,1.0648647649091552,0.8094727873802184,1.0310214264052255,0.8635002904914352,6697.031110286713,111.6171851714452,956.717301607132,121.72971841267177,135.62736177444458,113.92374774973,138.02965207331593,56387.44812011719,,,6697.021111249924,2026-02-18 05:19:43,2026-02-18 07:11:27
20260218_043423,20260218_043423,experiments_20260218_043423,,15,1.0,1,0.001,32,5,2021.0,,statavg,0.01,1,0.01,true,5,,336,432,16,16,768,16,3,4,8,16,0.0,0.15,bert_nonlinear,3.0,1.004764889590982,0.7864386916160584,1.001653504371643,0.0343188405325273,0.8272267580032349,0.7249912023544312,1.1410162707034108,8.0,1.1168059511029202,0.8266310453414917,1.0558889627456665,0.6599803303558174,1.0481861261326983,0.8031480252742766,1.0228667661547661,0.8536603209156638,5227.598635673523,87.12664392789205,653.4490930736065,63.08256137371063,68.95878982543945,81.84786962801552,103.85484550528464,39342.87597656251,,,5227.592744588852,2026-02-18 04:34:43,2026-02-18 06:01:53
20260218_031951,20260218_031951,experiments_20260218_031951,,15,1.0,2,0.001,32,5,2021.0,,statavg,0.01,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,bart_nonlinear,3.0,0.9140647806104492,0.7406813144683838,0.9553810358047484,0.031275875962769574,0.7636982202529907,0.6805793642997742,1.1221295565414842,8.0,1.0042838207307985,0.772586178779602,1.0011063814163208,0.7322600893045385,0.9588278548890614,0.7594978973269463,0.97822275608778,0.8265112987734811,7143.940140247345,119.0656690041224,892.9893725514412,128.21766533255578,138.88052225112915,53.23993747271237,60.70305285736026,62586.43798828125,,,7143.9149804115295,2026-02-18 03:20:11,2026-02-18 05:19:17
20260218_025629,20260218_025629,experiments_20260218_025629,,15,1.0,1,0.001,32,5,2021.0,,statavg,0.01,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,bert_nonlinear,5.0,0.9094261612576596,0.7379007697105407,0.9529092311859132,0.031895882763517104,0.7580879330635071,0.6738073825836182,1.125081073105384,10.0,0.9638716877137912,0.7573395133018493,0.9809080243110656,0.7650376367913458,0.9261803613638178,0.7450979328155517,0.961630675792694,0.8559942904149773,5826.679895401001,97.11133159001668,582.6626345872879,64.3338132429123,73.755699634552,38.060878285175065,47.29013576284003,46858.14514160156,,,5826.626345872879,2026-02-18 02:57:07,2026-02-18 04:34:16
20260218_003625,20260218_003625,experiments_20260218_003625,,15,1.0,2,0.0001,32,5,2021.0,,statavg,0.01,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,gpt4ts_nonlinear,2.0,0.9069393931592212,0.7376209974288941,0.951580023765564,0.031459601027681076,0.7585006952285767,0.6748296022415161,1.123988474585493,7.0,1.010090146124363,0.7746331691741943,1.0042231202125549,0.8111721052913377,0.9417282348620792,0.7498647519520352,0.9695098314966474,0.8543647196681772,6149.7753529548645,102.49625588258108,878.5388713904789,135.54154916490828,147.3038306236267,9.514543741961816,12.552760459279868,18521.316833496094,,,6149.772099733353,2026-02-18 00:36:38,2026-02-18 02:19:09
20260218_003457,20260218_003457,experiments_20260218_003457,,15,1.0,2,0.001,32,5,2021.0,,statavg,0.01,1,0.01,true,5,,336,1,16,16,768,16,3,4,8,16,0.0,0.15,bart_nonlinear,5.0,0.0431622341386177,0.1424145475029945,0.2024506121873855,0.029474744318129145,0.1996135264635086,0.1185169443488121,1.6842614999929277,10.0,0.0460031375401834,0.1521906167268753,0.2102575659751892,0.039443430342931,0.08053429378686247,0.19484022095799441,0.263584189414978,0.05275389112481236,9862.40685725212,164.3734476208687,986.2357313394547,151.83285613536833,177.62841534614563,26.45813865288457,31.997415849115583,77775.40321350098,1.0,7777.540321350098,9862.357313394547,2026-02-18 00:35:16,2026-02-18 03:19:43
20260218_003428,20260218_003428,experiments_20260218_003428,,15,1.0,1,0.001,32,5,2021.0,,statavg,0.01,1,0.01,true,5,,336,1,16,16,768,16,3,4,8,16,0.0,0.15,bert_nonlinear,8.0,0.0338780793140803,0.1143224731087684,0.1762288704514503,0.03311747987592314,0.1770285218954086,0.0831012576818466,2.1302748819177055,13.0,0.0340947552815851,0.1141946792602539,0.1765694230794906,0.033776650682096,0.06291537888090061,0.15632538096262852,0.2233290101473148,0.06956173121854371,8477.393486976624,141.2898914496104,652.1040011002467,85.72294947917644,92.6138277053833,17.391687671205425,31.31560670083919,60320.65113067627,1.0,4640.050086975098,8477.352014303207,2026-02-18 00:35:03,2026-02-18 02:56:22
20260216_235232,20260216_235232,experiments_20260216_235232,,15,1.0,2,0.001,32,5,2021.0,,fedavg,0.01,1,0.01,true,5,,336,1,16,16,768,16,3,4,8,16,0.0,0.15,bart_nonlinear,4.0,0.0459214723283213,0.1504686325788498,0.2098561704158782,0.027481132590219743,0.2040034234523773,0.1274330019950866,1.600868066030831,9.0,0.048955950952207,0.161383318901062,0.2180400550365448,0.0383078144378197,0.08984830907705076,0.19823610848850673,0.2681834267245398,0.04829005919188714,8761.966924190521,146.03278206984203,973.5498061180115,146.57377685440912,185.4359917640686,25.803465082304772,29.084717627185448,69997.86289215088,1.0,7777.540321350098,8761.948255062103,2026-02-16 23:52:47,2026-02-17 02:18:51
20260216_235230,20260216_235230,experiments_20260216_235230,,15,1.0,1,0.001,32,5,2021.0,,fedavg,0.01,1,0.01,true,5,,336,1,16,16,768,16,3,4,8,16,0.0,0.15,llama_nonlinear,4.0,0.0484208427698938,0.1530211687088012,0.2165852755308151,0.024726633476663925,0.2015543282032013,0.1320470869541168,1.5263822387330408,9.0,0.0591702931487237,0.1772068530321121,0.2414265155792236,0.0371552257877108,0.06205536300102765,0.17808050910631812,0.24401631355285636,0.06621198183247937,5554.457001924515,92.57428336540858,617.1606053511301,80.90647645526464,95.33150672912598,6.912044346799833,8.651918016469327,21410.51914215088,1.0,2378.9465713500977,5554.4454481601715,2026-02-16 23:52:43,2026-02-17 01:25:18
20260212_032823,20260212_032823,experiments_20260212_032823,,10,1.0,2,0.0001,32,5,2021.0,,fedper,0.0,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,bart_nonlinear,2.0,0.9187959756991444,0.7441584706306458,0.9577585458755492,0.03204343523686188,0.763782262802124,0.678556501865387,1.1255986210469533,7.0,1.038293983943322,0.7880558133125305,1.0177785515785218,0.6876915165708871,0.9956100461007165,0.7724120293344771,0.9963848863329205,0.7887802126565978,6267.015133857727,104.45025223096212,895.2864187104361,130.94768770081654,142.86442017555237,6.047258998052738,8.197532803543165,54763.133239746094,,,6267.004930973053,2026-02-12 03:28:36,2026-02-12 05:13:07
20260211_235801,20260211_235801,experiments_20260211_235801,,10,1.0,2,0.0001,32,5,2021.0,,fedprox,0.001,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,bart_nonlinear,2.0,0.9148457643424764,0.7426349520683289,0.9557094693183898,0.03143809163774767,0.7632430791854858,0.6786579489707947,1.1246358793011517,7.0,1.0086757673551054,0.7760391235351562,1.0031381249427795,0.7255073985685745,0.9583611940989475,0.759028937135424,0.9778777309826443,0.8127344771070882,12598.383054494858,209.97305090824764,1799.7661647456032,313.47517842565264,349.83635783195496,5.586075607591565,5.890689382141411,54763.133239746094,,,12598.363153219223,2026-02-11 23:58:15,2026-02-12 03:28:15
20260211_221126,20260211_221126,experiments_20260211_221126,,10,1.0,2,0.0001,32,5,2021.0,,fedprox,0.01,1,0.01,true,5,,336,1,16,16,768,16,3,4,8,16,0.0,0.15,gpt4ts_nonlinear,9.0,0.0401470229226498,0.1333340480923652,0.1949488401412963,0.02916573134289404,0.1900440454483032,0.1080692484974861,1.7585395298897075,10.0,0.0413892092874635,0.1366472452878952,0.1982991248369217,0.0410885169792043,0.16167444764256944,0.21835275158286094,0.29473297804594034,0.05871406103934197,11027.079187870026,183.7846531311671,1102.7066209554673,189.95972640037536,203.5557174682617,0.7576206481886758,1.8176536040021705,26001.379776000977,2.0,5200.275955200195,11027.066209554672,2026-02-11 22:11:39,2026-02-12 01:15:27
20260211_221109,20260211_221109,experiments_20260211_221109,,10,1.0,2,0.0001,32,5,2021.0,,fedln,0.0,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,bart_nonlinear,2.0,0.9154110057318912,0.7421892762184144,0.9560648679733276,0.031326617114221134,0.7653752565383911,0.6802183389663696,1.125190564108316,7.0,1.0247085943818093,0.7844673156738281,1.0112915635108948,0.7011715783852763,0.9913733645296897,0.771769666671753,0.9943711008344379,0.7964240634399387,6388.358510732651,106.47264184554416,912.6206013134548,135.67870259966168,142.0349519252777,6.021952951326652,8.82482503038945,54763.133239746094,,,6388.344209194183,2026-02-11 22:11:23,2026-02-11 23:57:53
20260211_221057,20260211_221057,experiments_20260211_221057,,10,1.0,1,0.0005,32,5,2021.0,,fedavg,0.0,1,0.01,true,5,,336,1,16,16,768,16,3,4,8,16,0.0,0.15,bert_nonlinear,10.0,0.0327183223212796,0.1116145253181457,0.1730765804648399,0.03331851059989278,0.1744163334369659,0.0804026424884796,2.169286083625385,10.0,0.0327183223212796,0.1116145253181457,0.1730765804648399,0.0324223128485488,0.03916265150795215,0.12550043419003482,0.18789208725094791,0.04169984297853776,5558.926179647446,92.64876966079076,555.8867350578308,68.30167815208435,72.58873057365417,9.381433448538283,11.056856503644624,46400.50086975098,1.0,4640.050086975098,5558.867350578308,2026-02-11 22:11:10,2026-02-11 23:43:52
20260211_121303,20260211_121303,experiments_20260211_121303,,10,1.0,2,0.0001,32,5,2021.0,,fedper,0.0,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,llama_nonlinear,5.0,0.9123417849926388,0.7395642042160034,0.9544810771942138,0.031022124990192204,0.7636790871620178,0.6773686408996582,1.1274201978817988,10.0,0.9141813012116096,0.7402416110038758,0.955462121963501,0.8589721068529593,0.9165078955965884,0.7427029907703401,0.9566683089733126,0.8786737227809406,6763.636380434036,112.72727300723392,676.3629550218582,101.8030372095108,108.47001910209656,1.0921060557417845,1.9740927062256863,24247.10998535156,,,6763.629550218582,2026-02-11 12:13:15,2026-02-11 14:06:00
20260211_085445,20260211_085445,experiments_20260211_085445,,10,1.0,1,0.0005,32,5,2021.0,,fedln,0.0,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,bert_nonlinear,2.0,0.9061479221372044,0.7375998616218566,0.9512061357498168,0.030817186777117252,0.7581521272659302,0.6762155294418335,1.1211693524573878,7.0,1.045372898722396,0.7882554531097412,1.0214224576950073,0.5594087396137496,0.9548706947923209,0.7564723781176975,0.9760681561061314,0.753877965778902,3925.329046726227,65.42215077877044,560.7606573445456,67.18858283587863,69.32016134262085,15.277207808946446,17.43434460250851,32800.701599121094,,,3925.3246014118195,2026-02-11 08:54:59,2026-02-11 10:00:25
20260211_084917,20260211_084917,experiments_20260211_084917,,10,1.0,2,0.0001,32,5,2021.0,,fedprox,0.001,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,llama_nonlinear,5.0,0.9149522913343766,0.7402590751647949,0.955780839920044,0.03264330236238934,0.7639775276184082,0.6737351417541504,1.1339434152555867,10.0,0.9184958092535244,0.7395724892616272,0.9576211452484132,0.8558704374047617,0.9198618951673018,0.7410176622867585,0.9583383929729463,0.8778820862707942,12205.515327692032,203.42525546153385,1220.5505593776702,208.41865364074707,235.16044998168945,3.895055177041737,4.63636417259385,24247.10998535156,,,12205.505593776703,2026-02-11 08:49:31,2026-02-11 12:12:57
20260211_084805,20260211_084805,experiments_20260211_084805,,10,1.0,2,0.0001,32,5,2021.0,,fedln,0.0,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,gpt4ts_nonlinear,3.0,0.908639074833954,0.7374869108200073,0.9524856448173524,0.03246495173052426,0.7617381811141968,0.6727047562599182,1.1323514127494558,8.0,0.9963993128082332,0.7705981612205506,0.9972038745880129,0.8192233864217997,0.9361186255313018,0.7485574990510941,0.9666356891393661,0.8574745734486984,10731.732719898224,178.86221199830374,1341.4656517505646,225.00740248560908,235.0556535720825,6.0705956996771615,13.465244365446466,21167.21923828125,,,10731.725214004517,2026-02-11 08:48:19,2026-02-11 11:47:11
20260211_083211,20260211_083211,experiments_20260211_083211,,10,1.0,2,0.0001,32,5,2021.0,,scaffold,0.0,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,llama_nonlinear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260211_083031,20260211_083031,experiments_20260211_083031,,10,1.0,1,0.0005,32,5,2021.0,,scaffold,0.0,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,bert_nonlinear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260211_082916,20260211_082916,experiments_20260211_082916,,10,1.0,2,0.0001,32,5,2021.0,,scaffold,0.0,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,gpt4ts_nonlinear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260211_080415,20260211_080415,experiments_20260211_080415,,10,1.0,1,0.0005,32,5,2021.0,,fedln,0.0,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,bert_nonlinear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260211_075148,20260211_075148,experiments_20260211_075148,,10,1.0,1,0.0005,32,5,2021.0,,scaffold,0.0,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,bert_nonlinear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260211_055241,20260211_055241,experiments_20260211_055241,,10,1.0,2,0.0001,32,5,2021.0,,fedbn,0.0,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,gpt4ts_nonlinear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260211_053859,20260211_053859,experiments_20260211_053859,,10,1.0,2,0.0001,32,5,2021.0,,scaffold,0.0,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,gpt4ts_nonlinear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260211_052120,20260211_052120,experiments_20260211_052120,,10,1.0,2,0.0001,32,5,2021.0,,fedprox,0.001,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,llama_nonlinear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260211_030408,20260211_030408,experiments_20260211_030408,,10,1.0,1,0.0005,32,5,2021.0,,fedprox,0.001,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,bert_nonlinear,4.0,0.9090566812227754,0.7393042564392089,0.9526802659034728,0.030457342667285364,0.7610122561454773,0.6793898344039917,1.1201407757493023,9.0,0.9989870082981446,0.7743594884872437,0.9985334277153016,0.6987296734125383,0.9375630118108652,0.7508206910557217,0.9673896299468147,0.8227360213974885,11073.18777871132,184.55312964518865,1230.3533578183915,191.94000560972427,208.1022160053253,7.859584735155021,9.80297417119831,42172.330627441406,,,11073.180220365524,2026-02-11 03:04:22,2026-02-11 06:08:56
20260211_013535,20260211_013535,experiments_20260211_013535,,10,1.0,2,0.0001,32,5,2021.0,,fedprox,0.01,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,llama_nonlinear,5.0,0.9112886622828597,0.7394802927970886,0.95390704870224,0.03133603200698459,0.7630179524421692,0.6768786311149597,1.127259625828814,10.0,0.9134077791010632,0.7417190074920654,0.9549914121627808,0.8748483818194639,0.9163679530447022,0.742442865371704,0.9565650701522828,0.8915043209915383,13523.290416240692,225.38817360401157,1352.3285004377365,227.01817714214326,248.58053374290463,1.6133625956244884,2.4363741444460425,24247.10998535156,,,13523.285004377365,2026-02-11 01:35:49,2026-02-11 05:21:13
20260210_234442,20260210_234442,experiments_20260210_234442,,10,1.0,1,0.0005,32,5,2021.0,,fedprox,0.01,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,bert_nonlinear,10.0,0.905452695064685,0.7372177362442016,0.950819218158722,0.03109290817867695,0.7577351331710815,0.6751000881195068,1.1224041390392272,10.0,0.905452695064685,0.7372177362442016,0.950819218158722,0.882133914147734,0.9127364354545581,0.7405971384048462,0.9546489167213439,0.8918342272999886,11943.85037612915,199.06417293548583,1194.383043694496,194.38994334220888,210.01431918144223,2.274119831183669,3.1766492703926934,46858.14514160156,,,11943.830436944962,2026-02-10 23:44:57,2026-02-11 03:04:01
